sta_code_h3;sta_label;sta_label_add;sta_type;sta_test_station;sta_monitor;sta_code_h2;sta_code_child;sta_code_parent;sta_comment;sta_city;sta_crs;sta_epsg;sta_kp;sta_altitude_staff_gauge;sta_date_altitude_ref;sta_date_start;sta_date_end;sta_publication_right;sta_time_data_gap;sta_time_discontinuity;sta_impact_local;sta_display_level;sta_dual_staff_gauge;sta_qual_lowflow;sta_qual_meanflow;sta_qual_highflow;sta_purpose;sta_comment_impact_local;sta_date_update;sit_code_h3;sta_main_prod_name;sta_main_prod_name_short;sta_main_prod_code;sta_x_l2e;sta_y_l2e;sta_x_l93;sta_y_l93;sta_x_w84;sta_y_w84;sta_x_l2e_snap;sta_y_l2e_snap;sta_x_l93_snap;sta_y_l93_snap;sta_x_w84_snap;sta_y_w84_snap;sta_area_snap;sta_altitude_snap;sta_territory
U072401001;Le Salon à Denèvre;NA;Standard station;FALSE;TRUE;U0724010;NA;NA;NA;Denèvre (70204);Lambert 93;2154;NA;NA;NA;1969-10-30 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U0724010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;849048.805780277;2290751.90863534;899013;6722089;5.64744379309465;47.5691471284109;849013;2290849;898978;6722187;5.64702;47.57004;385.4;201.0;Metropolitan France (mainland)
U081501001;La Morte à Saint-Broing;NA;Standard station;FALSE;TRUE;U0815010;NA;NA;NA;Saint-Broing (70461);Lambert 93;2154;NA;191;2019-09-26 09:28:00;1984-06-26 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Uncertain;Low flow monitoring - Water Police - Streamflow monitoring;NA;2021-01-19 13:40:00;U0815010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;853509.635902428;2277320.48775179;903355;6708630;5.69904269608335;47.446741584991;853513;2277249;903358;6708559;5.69905;47.4461;231.1;193.0;Metropolitan France (mainland)
U092401001;La Vingeanne à Saint-Maurice-sur-Vingeanne;NA;Standard station;FALSE;TRUE;U0924010;NA;NA;NA;Saint-Maurice-sur-Vingeanne (21562);Lambert 93;2154;949000;232443;2016-10-06 09:38:00;1970-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Flood forecasting - Water Police;NA;2021-01-19 13:40:00;U0924010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;830875.381254139;2290990.27985825;880856;6722483;5.40622026529977;47.5779209575358;830913;2291049;880894;6722542;5.40675;47.57844;397.4;231.2;Metropolitan France (mainland)
U092402001;La Vingeanne à Oisilly;NA;Standard station;FALSE;TRUE;U0924020;NA;NA;NA;Oisilly (21467);Lambert 93;2154;982000;199823;2013-11-18 15:54:00;1970-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U0924020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;828613.324510149;2273507.95897355;878446;6705034;5.3672179176008;47.4215794802039;828613;2273549;878446;6705075;5.36723;47.42195;609.4;196.0;Metropolitan France (mainland)
U100401001;L'Ognon à Servance [Fourguenons];NA;Standard station;FALSE;TRUE;U1004010;NA;NA;Zéro échelle précédent: 378.000 m en NGF 1884 - 28/06/1968 à 12:00;Servance (70489);Lambert 93;2154;NA;378000;2020-12-22 09:37:00;1968-06-28 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1004010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;924288.216117731;2320412.97719031;974449;6751079;6.66762002693152;47.8027313820778;924313;2320449;974474;6751115;6.66798;47.80305;71.3;382.0;Metropolitan France (mainland)
U103541001;Le Scey à Beveuge;NA;Standard station;FALSE;TRUE;U1035410;NA;NA;NA;Beveuge (70072);Lambert 93;2154;NA;NA;NA;1974-04-12 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1035410;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;912417.836962592;2293674.55759421;962357;6724464;6.49053174316915;47.5683538526745;912413;2293649;962352;6724439;6.49045;47.56813;182.8;272.0;Metropolitan France (mainland)
U104401001;L'Ognon à Chassey-lès-Montbozon [Bonnal];NA;Standard station;FALSE;TRUE;U1044010;NA;NA;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté;Chassey-lès-Montbozon (70137);Lambert 93;2154;NA;250000;2020-12-22 09:37:00;1986-12-09 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-11 08:43:00;U1044010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;902514.535084123;2286421.36321278;952399;6717302;6.35416290695429;47.5078298684788;902513;2286449;952398;6717330;6.35416;47.50808;852.0;248.2;Metropolitan France (mainland)
U105401001;L'Ognon à Beaumotte-Aubertans;NA;Standard station;FALSE;TRUE;U1054010;NA;NA;NA;Beaumotte-Aubertans (70059);Lambert 93;2154;NA;228000;2020-12-22 09:37:00;1967-09-13 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-18 15:38:00;U1054010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;889978.122712383;2275555.62689265;939779;6706553;6.18088939223799;47.4158523568978;890013;2275549;939814;6706546;6.18135;47.41578;1259.4;226.3;Metropolitan France (mainland)
U108401001;L'Ognon à Pesmes;NA;Standard station;FALSE;TRUE;U1084010;NA;NA;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté;Pesmes (70408);Lambert 93;2154;NA;185000;2022-01-26 09:28:00;1963-12-27 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-20 13:30:00;U1084010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;842608.831711991;2259790.07029309;892313;6691207;5.54513567831292;47.293286797058;842613;2259749;892316;6691167;5.54517;47.29292;2070.6;187.1;Metropolitan France (mainland)
U110901001;La Venelle à Selongey;NA;Standard station;FALSE;TRUE;U1109010;NA;NA;NA;Selongey (21599);Lambert 93;2154;984000;291069;2020-06-10 12:31:00;1970-02-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1109010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;814582.802522396;2291071.87161628;864577;6722704;5.18983240171517;47.5841732566876;814613;2291049;864607;6722681;5.19022;47.58396;56.0;288.0;Metropolitan France (mainland)
U111521001;Le Pannecul à Noiron-sur-Bèze [Rente de l'Ile];NA;Standard station;FALSE;TRUE;U1115210;NA;NA;NA;Noiron-sur-Bèze (21459);Lambert 93;2154;1e+06;200423;2020-06-10 12:41:00;1976-08-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1115210;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;822619.717531886;2275819.49773632;872477;6707395;5.28898749855027;47.4444076719414;822613;2275849;872471;6707425;5.28891;47.44468;11.1;200.5;Metropolitan France (mainland)
U120401001;La Tille à Crécey-sur-Tille;NA;Standard station;FALSE;TRUE;U1204010;NA;NA;NA;Crécey-sur-Tille (21211);Lambert 93;2154;940000;NA;NA;1970-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1204010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;809875.430206825;2287405.71069259;859842;6719081;5.12556287729885;47.5527382328222;809813;2287449;859780;6719125;5.12475;47.55315;229.7;274.0;Metropolitan France (mainland)
U122401001;La Tille à Arceau [Arcelot];NA;Standard station;FALSE;TRUE;U1224010;NA;NA;NA;Arceau (21016);Lambert 93;2154;967000;222787;2017-01-27 14:04:00;1966-07-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1224010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;815380.135216383;2267609.93654579;865173;6699254;5.18911051756519;47.3730161938096;815413;2267649;865206;6699293;5.18956;47.37336;845.0;221.5;Metropolitan France (mainland)
U122402001;La Tille à Cessey-sur-Tille;NA;Standard station;FALSE;TRUE;U1224020;NA;NA;Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne;Cessey-sur-Tille (21126);Lambert 93;2154;978000;200680;2014-09-11 08:33:00;1962-12-21 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1224020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;817898.866548362;2257360.15543601;867602;6688991;5.21746751076138;47.2800515171528;817913;2257449;867617;6689080;5.2177;47.28085;881.8;200.5;Metropolitan France (mainland)
U123502001;La Norges à Genlis;NA;Standard station;FALSE;TRUE;U1235020;NA;NA;Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne;Genlis (21292);Lambert 93;2154;996000;195510;2017-01-27 14:06:00;1962-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U1235020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bourgogne-Franche-Comté;DREAL Bourgogne-Franche-Comté;13000901200019;818332.938005526;2252718.07034449;867996;6684349;5.22095062383485;47.2381785187378;818313;2252749;867976;6684380;5.2207;47.23847;270.6;197.0;Metropolitan France (mainland)
U201201001;Le Doubs à Labergement-Sainte-Marie;NA;Standard station;FALSE;TRUE;U2012010;NA;NA;Bassin versant incertain du point de vue géologique;Labergement-Sainte-Marie (25320);Lambert 93;2154;NA;NA;NA;1959-02-19 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2012010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;901023.874637781;2204567.65833089;950204;6635529;6.27991510356981;46.7731153772453;901013;2204549;950193;6635511;6.27976;46.77296;169.5;855.0;Metropolitan France (mainland)
U202201001;Le Doubs à la Cluse-et-Mijoux [Pontarlier amont];NA;Standard station;FALSE;TRUE;U2022010;NA;NA;Bassin versant incertain du point de vue géologique. - Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Franche-Comté;Cluse-et-Mijoux (25157);Lambert 93;2154;NA;840000;2020-12-22 09:38:00;1954-08-31 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2022010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;906870.489736369;2216909.61947333;956152;6647810;6.3646499670396;46.8813412084016;906813;2216949;956095;6647850;6.36392;46.88172;343.2;860.0;Metropolitan France (mainland)
U202202001;Le Doubs à Doubs;NA;Standard station;FALSE;TRUE;U2022020;NA;NA;technolog roue codeuse, échelle sur passe RG;Doubs (25204);Lambert 93;2154;NA;NA;NA;1986-06-17 00:00:00;2020-07-02 14:24:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-03-15 14:57:00;U2022020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;905340.302536443;2221999.74886158;954667;6652909;6.34800549988727;46.9277775279779;905313;2222049;954640;6652959;6.34768;46.92824;384.7;809.0;Metropolitan France (mainland)
U203502002;Le Drugeon à Vuillecin;NA;Standard station;FALSE;TRUE;U2035020;NA;NA;flotteur codeur remplacé le 02/06/2015 par un radar;Vuillecin (25634);Lambert 93;2154;NA;NA;NA;1975-02-25 00:00:00;2015-06-02 00:00:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Uncertain;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2035020;DREAL Auvergne-Rhône-Alpes - Unité Hydrométrie Rhône-Alpes;DREAL Auvergne-Rhône-Alpes - UH Rhône-Alpes;2405;903624.0646131;2222902.71787645;952960;6653826;6.32609837763559;46.9366757657093;903613;2222849;952948;6653773;6.32592;46.9362;189.0;801.2;Metropolitan France (mainland)
U221502001;Le Dessoubre à Saint-Hippolyte;NA;Standard station;FALSE;TRUE;U2215020;NA;NA;Bassin versant incertain du point de vue géologique. - Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Franche-Comté;Saint-Hippolyte (25519);Lambert 93;2154;NA;379000;2020-12-22 09:38:00;1955-06-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2215020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;936880.997813198;2265720.43584422;986559;6696321;6.79407373323947;47.3052378532728;936913;2265749;986591;6696350;6.79452;47.30548;589.9;382.7;Metropolitan France (mainland)
U222541001;Le Gland à Meslières;NA;Standard station;FALSE;TRUE;U2225410;NA;NA;NA;Meslières (25378);Lambert 93;2154;NA;NA;NA;1987-01-22 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2225410;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;943405.997318353;2278238.02662639;993187;6708772;6.88980352091846;47.4142892950393;943413;2278149;993193;6708683;6.88983;47.41349;39.3;389.0;Metropolitan France (mainland)
U230521001;La Bourbeuse [Le Saint-Nicolas] à Rougemont-le-Château;NA;Standard station;FALSE;TRUE;U2305210;NA;NA;NA;Rougemont-le-Château (90089);Lambert 93;2154;NA;NA;NA;1974-07-26 00:00:00;2016-08-10 04:48:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-27 09:17:00;U2305210;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;945801.168804983;2314483.45263616;995894;6744968;6.94965951613759;47.7384881420899;945813;2314449;995906;6744934;6.94979;47.73818;9.0;473.0;Metropolitan France (mainland)
U233401001;L'Allan à Fesches-le-Châtel;NA;Standard station;FALSE;TRUE;U2334010;NA;NA;Station exploitée par le S.H.C. Dijon à partir du 01/01/1991 jusqu'au 31/12/1995;Fesches-le-Châtel (25237);Lambert 93;2154;NA;320590;2021-02-15 15:14:00;1986-06-03 12:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-02-15 15:14:00;U2334010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;942029.562011571;2290294.77282639;991916;6720831;6.88082476432215;47.5232724844247;942013;2290249;991899;6720786;6.88057;47.52287;704.5;319.2;Metropolitan France (mainland)
U234502001;La Savoureuse à Giromagny;NA;Standard station;FALSE;TRUE;U2345020;NA;NA;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté;Giromagny (90052);Lambert 93;2154;NA;467000;2020-12-22 09:38:00;1974-07-10 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-18 15:39:00;U2345020;Service Central d'Hydrométéorologie et d'Appui à la Prévision des Inondations;SCHAPI;1537;936636.037907223;2314252.95980761;986734;6744817;6.82748664192887;47.7411891237802;936713;2314249;986811;6744813;6.82851;47.74112;29.9;465.5;Metropolitan France (mainland)
U234504001;La Savoureuse à Vieux-Charmont;NA;Standard station;FALSE;TRUE;U2345040;NA;NA;Station exploitée par le S.H.C. Dijon a partir du 01/01/1991;Vieux-Charmont (25614);Lambert 93;2154;NA;316505;2020-12-22 09:38:00;1986-06-04 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-03-15 15:00:00;U2345040;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;939262.050757817;2289983.58004399;989148;6720544;6.84389888393871;47.521910403967;939213;2289949;989099;6720510;6.84322;47.52163;235.4;316.0;Metropolitan France (mainland)
U235661001;Le Rupt à Dung;NA;Standard station;FALSE;TRUE;U2356610;NA;NA;NA;Dung (25207);Lambert 93;2154;NA;NA;NA;1968-08-27 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2356610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;932547.933287473;2287181.27938161;982415;6717802;6.7527964594223;47.5001709899924;932513;2287249;982381;6717870;6.75238;47.5008;43.4;321.0;Metropolitan France (mainland)
U254201001;Le Doubs à Rochefort-sur-Nenon;NA;Standard station;FALSE;TRUE;U2542010;NA;NA;Bassin versant incertain du point de vue géologique. - Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Franche-Comté;Rochefort-sur-Nenon (39462);Lambert 93;2154;NA;201250;2022-09-30 08:44:00;1959-12-10 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-09-30 08:44:00;U2542010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;844688.85598523;2240907.08246622;894229;6672322;5.56237240765877;47.1227987751307;844713;2240849;894253;6672264;5.56266;47.12227;5169.1;200.3;Metropolitan France (mainland)
U256502001;La Clauge à la Loye;NA;Standard station;FALSE;TRUE;U2565020;NA;NA;NA;Loye (39305);Lambert 93;2154;NA;NA;NA;1983-09-27 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;U2565020;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;843373.369046634;2231156.6707146;892831;6662591;5.5398142487536;47.0356413796776;843313;2231149;892771;6662584;5.53902;47.0356;118.9;202.0;Metropolitan France (mainland)
U262401001;La Loue à Chenecey-Buillon;NA;Standard station;FALSE;TRUE;U2624010;NA;NA;Bassin versant incertain du point de vue géologique. - Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Franche-Comté;Chenecey-Buillon (25149);Lambert 93;2154;NA;274000;2021-11-09 07:54:00;1955-01-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-11 08:50:00;U2624010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;874522.625434401;2244048.88007131;924065;6675205;5.95706520376799;47.1393525387738;874513;2244049;924055;6675206;5.95694;47.13936;1068.1;277.0;Metropolitan France (mainland)
U272201001;Le Doubs à Neublans-Abergement;NA;Standard station;FALSE;TRUE;U2722010;NA;NA;Bassin versant incertain du point de vue géologique. - Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Franche-Comté;Neublans-Abergement (39385);Lambert 93;2154;NA;180620;2022-07-18 15:30:00;1966-08-23 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-07-18 15:30:00;U2722010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Auvergne-Rhône-Alpes;DREAL Auvergne-Rhône-Alpes;13000672900029;829490.362218777;2217925.61601674;878846;6649490;5.35059738435289;46.9216425081247;829513;2218049;878870;6649613;5.35096;46.92275;7346.2;178.6;Metropolitan France (mainland)
